entryID, flight ID, Destination, Destination_IATA, Continent, Country, Time, Status, Price, Distance, Emissions, TaxCuts 
61,JTG841,Naples,NAP,America,US,2018-04-22T07:00:00Z,Departed,2282.6,8074.0,1429.098,4146.9361607142855
62,TK1792,Istanbul IST,IST,Europe,TR,2018-04-22T05:45:00Z,Departed,1587.14,2177.0,385.329,1118.1421874999999
63,SK077,Visby,VBY,Europe,SE,2018-04-22T07:30:00Z,Departed,2034.49,189.0,48.573,140.94843749999998
64,DY4007,Umea,UME,Europe,SE,2018-04-22T07:30:00Z,Departed,{'success': True, 'data': []},514.0,90.978,263.9986607142857
65,AY804,Helsinki,HEL,Europe,FI,2018-04-22T07:35:00Z,Departed,834.01,397.0,102.029,296.0662946428571
66,SK1827,Nice,NCE,Europe,FR,2018-04-22T07:25:00Z,Departed,{'success': True, 'data': []},1889.0,334.353,970.2207589285713
67,KL1106,Amsterdam,AMS,Europe,NL,2018-04-22T07:35:00Z,Departed,1001.66,1127.0,199.47899999999998,578.8453124999999
68,DY4901,Krakow,KRK,Europe,PL,2018-04-22T07:20:00Z,Departed,1232.06,1039.0,183.903,533.6470982142856
69,LX1249,Zurich,ZRH,Europe,CH,2018-04-22T07:50:00Z,Departed,1411.38,1471.0,260.36699999999996,755.5292410714284
70,OS312,Vienna,VIE,Europe,AT,2018-04-22T07:45:00Z,Departed,1549.24,1243.0,220.011,638.4247767857142
71,SK939,Los Angeles,LAX,America,US,2018-04-22T07:55:00Z,Departed,3332.59,8893.0,1574.061,4567.587723214285
72,DY4139,Bergen,BGO,Europe,NO,2018-04-22T08:05:00Z,Departed,1399.58,721.0,127.61699999999999,370.31718749999993
73,LH801,Frankfurt,FRA,Europe,DE,2018-04-22T08:10:00Z,Departed,{'success': True, 'data': []},1188.0,210.27599999999998,610.1758928571428
74,2N664,Hemavan Tarnaby,HMV,Europe,SE,2018-04-22T08:20:00Z,Departed,{'success': True, 'data': []},725.0,128.325,372.3716517857142
75,SK483,Oslo,OSL,Europe,NO,2018-04-22T07:55:00Z,Departed,910.35,417.0,107.169,310.98147321428564
76,SK1040,Kiruna,KRN,Europe,SE,2018-04-22T08:30:00Z,Departed,1270.78,955.0,169.035,490.5033482142857
77,SK107,Malmo,MMX,Europe,SE,2018-04-22T08:35:00Z,Departed,{'success': True, 'data': []},513.0,90.801,263.48504464285713
78,LO454,Warsaw,WAW,Europe,PL,2018-04-22T08:30:00Z,Departed,1383.37,812.0,143.724,417.05625
79,SK1851,Dubrovnik,DBV,Europe,HR,2018-04-22T04:05:00Z,Departed,1946.61,1857.0,328.68899999999996,953.785044642857
80,SK1014,Skelleftea,SFT,Europe,SE,2018-04-22T09:05:00Z,Departed,1125.92,622.0,110.094,319.46919642857137
81,D85351,Alicante,ALC,Europe,ES,2018-04-22T09:00:00Z,Departed,1969.54,2682.0,474.714,1377.5183035714283
82,D8205,Helsinki,HEL,Europe,FI,2018-04-22T09:00:00Z,Departed,834.01,397.0,102.029,296.0662946428571
83,D86651,Palma,PMI,Europe,ES,2018-04-22T09:05:00Z,Departed,1761.24,2453.0,434.181,1259.9002232142855
84,DY4153,Copenhagen,CPH,Europe,DK,2018-04-22T08:55:00Z,Departed,952.91,523.0,92.571,268.62120535714286
85,DY805,Oslo,OSL,Europe,NO,2018-04-22T09:20:00Z,Departed,910.35,417.0,107.169,310.98147321428564
86,RO332,Bucharest,OTP,Europe,RO,2018-04-22T09:00:00Z,Departed,{'success': True, 'data': []},1745.0,308.865,896.260044642857
87,SK531,London LHR,LHR,Europe,GB,2018-04-22T09:15:00Z,Departed,1275.72,1454.0,257.358,746.7977678571428
88,SK689,Milan LIN,LIN,Europe,IT,2018-04-22T09:05:00Z,Departed,{'success': True, 'data': []},1653.0,292.58099999999996,849.0073660714285
89,XQ579,Antalya,AYT,Europe,TR,2018-04-22T08:05:00Z,Departed,{'success': True, 'data': []},2660.0,470.82,1366.2187499999998
90,ASE021,Oslo,OSL,Europe,NO,2018-04-22T21:00:00Z,Departed,910.35,417.0,107.169,310.98147321428564
91,SK1419,Copenhagen,CPH,Europe,DK,2018-04-22T08:00:00Z,Departed,952.91,523.0,92.571,268.62120535714286
92,SK2026,Umea,UME,Europe,SE,2018-04-22T09:35:00Z,Departed,{'success': True, 'data': []},514.0,90.978,263.9986607142857
93,SK557,Amsterdam,AMS,Europe,NL,2018-04-22T09:40:00Z,Departed,1001.66,1127.0,199.47899999999998,578.8453124999999
94,DY4555,Vilnius,VNO,Europe,LT,2018-04-22T09:30:00Z,Departed,771.94,676.0,119.65199999999999,347.2044642857142
95,SK072,Are Ostersund,OSD,other,LT,2018-04-22T09:00:00Z,Departed,{'success': True, 'data': []},0.0,0.0,0.0
96,SK079,Visby,VBY,Europe,SE,2018-04-22T10:05:00Z,Departed,2034.49,189.0,48.573,140.94843749999998
97,SK489,Oslo,OSL,Europe,NO,2018-04-22T09:50:00Z,Departed,910.35,417.0,107.169,310.98147321428564
98,TOM3714,Chania,CHQ,Africa,AO,2018-04-22T05:00:00Z,Departed,{'success': True, 'data': []},7911.0,1400.2469999999998,4063.216741071428
99,SK1421,Copenhagen,CPH,Europe,DK,2018-04-22T08:55:00Z,Departed,952.91,523.0,92.571,268.62120535714286
100,LH2415,Munich,MUC,Europe,DE,2018-04-22T09:50:00Z,Departed,1542.79,1316.0,232.932,675.9187499999999
101,BLX1189,Barcelona,BCN,Europe,ES,2018-04-22T07:35:00Z,Departed,1192.79,2281.0,403.73699999999997,1171.5582589285714
102,DY4063,Kiruna,KRN,Europe,SE,2018-04-22T10:20:00Z,Departed,1270.78,955.0,169.035,490.5033482142857
103,DY4023,Malmo,MMX,Europe,SE,2018-04-22T10:25:00Z,Departed,{'success': True, 'data': []},513.0,90.801,263.48504464285713
104,SK732,St Petersburg,LED,Europe,RU,2018-04-22T10:20:00Z,Departed,1635.75,691.0,122.30699999999999,354.90870535714276
105,DY813,Oslo,OSL,Europe,NO,2018-04-22T10:20:00Z,Departed,910.35,417.0,107.169,310.98147321428564
106,SK1141,Ronneby,RNB,Europe,SE,2018-04-22T10:00:00Z,Departed,{'success': True, 'data': []},385.0,98.94500000000001,287.1171875
107,SK157,Goteborg,GOT,Europe,SE,2018-04-22T10:05:00Z,Departed,{'success': True, 'data': []},397.0,102.029,296.0662946428571
108,BA777,London LHR,LHR,Europe,GB,2018-04-22T09:20:00Z,Departed,1275.72,1454.0,257.358,746.7977678571428
109,SK903,New York EWR,EWR,other,US,2018-04-22T10:25:00Z,Departed,2796.27,6339.0,1122.003,3255.812276785714
110,SK708,Helsinki,HEL,Europe,FI,2018-04-22T10:35:00Z,Departed,834.01,397.0,102.029,296.0662946428571
111,SK1799,Krakow,KRK,Europe,PL,2018-04-22T10:35:00Z,Departed,1232.06,1039.0,183.903,533.6470982142856
112,D85551,Barcelona,BCN,Europe,ES,2018-04-22T10:35:00Z,Departed,1192.79,2281.0,403.73699999999997,1171.5582589285714
113,SK117,Malmo,MMX,Europe,SE,2018-04-22T10:35:00Z,Departed,{'success': True, 'data': []},513.0,90.801,263.48504464285713
114,DY4277,Lisbon,LIS,Europe,PT,2018-04-22T10:40:00Z,Departed,1634.1,2993.0,529.761,1537.2529017857141
115,D82851,London LGW,LGW,Europe,GB,2018-04-22T10:45:00Z,Departed,825.49,1465.0,259.305,752.4475446428571
116,A3761,Athens,ATH,Europe,GR,2018-04-22T10:45:00Z,Departed,2989.05,2411.0,426.74699999999996,1238.3283482142856
117,D81001,Rome FCO,FCO,Europe,IT,2018-04-22T11:00:00Z,Departed,1323.51,1993.0,352.76099999999997,1023.6368303571427
118,LH803,Frankfurt,FRA,Europe,DE,2018-04-22T11:15:00Z,Departed,{'success': True, 'data': []},1188.0,210.27599999999998,610.1758928571428
119,SK495,Oslo,OSL,Europe,NO,2018-04-22T11:10:00Z,Departed,910.35,417.0,107.169,310.98147321428564
120,SK1769,Prague,PRG,Europe,CZ,2018-04-22T11:15:00Z,Departed,1172.88,1056.0,186.91199999999998,542.3785714285713
121,SK4224,Vaasa,VAA,Europe,FI,2018-04-22T10:30:00Z,Departed,{'success': True, 'data': []},460.0,118.22,343.0491071428571
122,DY4095,Skelleftea,SFT,Europe,SE,2018-04-22T11:20:00Z,Departed,1125.92,622.0,110.094,319.46919642857137
123,2N491,Kokkola/Jakobst,KOK,Europe,FI,2018-04-22T11:15:00Z,Departed,{'success': True, 'data': []},558.0,98.76599999999999,286.5977678571428
124,D83199,Copenhagen,CPH,Europe,DK,2018-04-22T11:05:00Z,Departed,952.91,523.0,92.571,268.62120535714286
125,SK2545,Edinburgh,EDI,Europe,GB,2018-04-22T11:30:00Z,Departed,{'success': True, 'data': []},1315.0,232.755,675.4051339285713
126,AF1263,Paris CDG,CDG,Europe,FR,2018-04-22T10:40:00Z,Departed,1015.11,1523.0,269.57099999999997,782.2372767857141
127,WW943,Reykjavik,KEF,other,IS,2018-04-22T10:35:00Z,Departed,{'success': True, 'data': []},2135.0,377.895,1096.5703124999998
128,SU2211,Moscow,SVO,Europe,RU,2018-04-22T10:45:00Z,Departed,1618.31,1229.0,217.533,631.2341517857142
129,SK740,Vilnius,VNO,Europe,LT,2018-04-22T11:35:00Z,Departed,771.94,676.0,119.65199999999999,347.2044642857142
130,SK008,Lulea,LLA,Europe,SE,2018-04-22T10:35:00Z,Departed,{'success': True, 'data': []},727.0,128.679,373.3988839285714
131,SK2092,Ornskoldsvik,OER,Europe,SE,2018-04-22T12:05:00Z,Departed,{'success': True, 'data': []},442.0,113.59400000000001,329.6254464285714
132,SK195,Kalmar,KLR,Europe,SE,2018-04-22T12:00:00Z,Departed,931.22,313.0,80.441,233.42254464285713
133,KL1110,Amsterdam,AMS,Europe,NL,2018-04-22T11:40:00Z,Departed,1001.66,1127.0,199.47899999999998,578.8453124999999
134,DY4039,Lulea,LLA,Europe,SE,2018-04-22T11:30:00Z,Departed,{'success': True, 'data': []},727.0,128.679,373.3988839285714
135,SK1495,Stavanger,SVG,Europe,NO,2018-04-22T12:15:00Z,Departed,{'success': True, 'data': []},704.0,124.60799999999999,361.58571428571423
136,FI307,Reykjavik,KEF,other,IS,2018-04-22T12:20:00Z,Departed,{'success': True, 'data': []},2135.0,377.895,1096.5703124999998
137,DY4455,London LGW,LGW,Europe,GB,2018-04-22T12:10:00Z,Departed,825.49,1465.0,259.305,752.4475446428571
138,SK2072,Are Ostersund,OSD,other,GB,2018-04-22T12:15:00Z,Departed,{'success': True, 'data': []},0.0,0.0,0.0
139,SK1423,Copenhagen,CPH,Europe,DK,2018-04-22T11:30:00Z,Departed,952.91,523.0,92.571,268.62120535714286
140,SK185,Angelholm,AGH,Europe,SE,2018-04-22T12:00:00Z,Departed,{'success': True, 'data': []},461.0,118.477,343.79486607142854
141,SK010,Lulea,LLA,Europe,SE,2018-04-22T11:40:00Z,Departed,{'success': True, 'data': []},727.0,128.679,373.3988839285714
142,SK2034,Umea,UME,Europe,SE,2018-04-22T11:50:00Z,Departed,{'success': True, 'data': []},514.0,90.978,263.9986607142857
143,SK052,Sundsvall,SDL,Europe,SE,2018-04-22T11:15:00Z,Departed,{'success': True, 'data': []},343.0,88.151,255.79531249999994
144,SK2903,Lisbon,LIS,Europe,PT,2018-04-22T12:20:00Z,Departed,1634.1,2993.0,529.761,1537.2529017857141
145,SK1016,Skelleftea,SFT,Europe,SE,2018-04-22T12:30:00Z,Departed,1125.92,622.0,110.094,319.46919642857137
146,DY4223,Malaga,AGP,Europe,ES,2018-04-22T12:30:00Z,Departed,1107.52,2992.0,529.584,1536.7392857142854
147,DY4571,Prague,PRG,Europe,CZ,2018-04-22T12:30:00Z,Departed,1172.88,1056.0,186.91199999999998,542.3785714285713
148,SK4234,Turku,TKU,Asia,TW,2018-04-22T12:05:00Z,Departed,{'success': True, 'data': []},8350.0,1477.9499999999998,4288.694196428571
149,TG961,Bangkok,BKK,Asia,TH,2018-04-22T12:30:00Z,Departed,5025.18,8280.0,1465.56,4252.741071428572
150,SK081,Visby,VBY,Europe,SE,2018-04-22T12:35:00Z,Departed,2034.49,189.0,48.573,140.94843749999998
151,LO8124,Tallinn,TLL,Europe,EE,2018-04-22T12:40:00Z,Departed,990.67,379.0,97.403,282.6426339285714
152,SK2679,Berlin TXL,TXL,Europe,DE,2018-04-22T12:30:00Z,Departed,1064.41,810.0,143.37,416.0290178571428
153,OK491,Prague,PRG,Europe,CZ,2018-04-22T12:25:00Z,Departed,1172.88,1056.0,186.91199999999998,542.3785714285713
154,AY810,Helsinki,HEL,Europe,FI,2018-04-22T12:35:00Z,Departed,834.01,397.0,102.029,296.0662946428571
155,DY4083,Goteborg,GOT,Europe,SE,2018-04-22T13:00:00Z,Departed,{'success': True, 'data': []},397.0,102.029,296.0662946428571
156,TP783,Lisbon,LIS,Europe,PT,2018-04-22T12:50:00Z,Departed,1634.1,2993.0,529.761,1537.2529017857141
157,SK963,Hong Kong,HKG,Asia,HK,2018-04-22T13:00:00Z,Departed,{'success': True, 'data': []},8224.0,1455.648,4223.978571428571
158,DY4547,Riga,RIX,Europe,LV,2018-04-22T12:45:00Z,Departed,727.32,443.0,113.851,330.37120535714286
159,KK2302,Istanbul IST,IST,Europe,TR,2018-04-22T12:45:00Z,Departed,1587.14,2177.0,385.329,1118.1421874999999
160,LX1251,Zurich,ZRH,Europe,CH,2018-04-22T13:15:00Z,Departed,1411.38,1471.0,260.36699999999996,755.5292410714284
161,LH2417,Munich,MUC,Europe,DE,2018-04-22T13:25:00Z,Departed,1542.79,1316.0,232.932,675.9187499999999
162,SK161,Goteborg,GOT,Europe,SE,2018-04-22T12:25:00Z,Departed,{'success': True, 'data': []},397.0,102.029,296.0662946428571
163,SK109,Malmo,MMX,Europe,SE,2018-04-22T13:00:00Z,Departed,{'success': True, 'data': []},513.0,90.801,263.48504464285713
164,SK034,Umea,UME,Europe,SE,2018-04-22T12:45:00Z,Departed,{'success': True, 'data': []},514.0,90.978,263.9986607142857
165,SK2625,Dusseldorf,DUS,Europe,DE,2018-04-22T13:20:00Z,Departed,{'success': True, 'data': []},1149.0,203.373,590.1448660714285
166,D8211,Helsinki,HEL,Europe,FI,2018-04-22T13:30:00Z,Departed,834.01,397.0,102.029,296.0662946428571
167,EK158,Dubai,DXB,Asia,AE,2018-04-22T13:05:00Z,Departed,{'success': True, 'data': []},4760.0,842.52,2444.8124999999995
168,DY4285,Helsinki,HEL,Europe,FI,2018-04-22T12:45:00Z,Departed,834.01,397.0,102.029,296.0662946428571
169,2N556,Kramfors,KRF,Europe,SE,2018-04-22T13:15:00Z,Departed,{'success': True, 'data': []},401.0,103.057,299.0493303571428
170,EZS1574,Geneva,GVA,Europe,CH,2018-04-22T13:25:00Z,Departed,{'success': True, 'data': []},1663.0,294.351,854.1435267857142
171,SK1042,Kiruna,KRN,Europe,SE,2018-04-22T13:15:00Z,Departed,1270.78,955.0,169.035,490.5033482142857
172,DY815,Oslo,OSL,Europe,NO,2018-04-22T13:20:00Z,Departed,910.35,417.0,107.169,310.98147321428564
173,BA779,London LHR,LHR,Europe,GB,2018-04-22T13:50:00Z,Departed,1275.72,1454.0,257.358,746.7977678571428
174,DY4011,Umea,UME,Europe,SE,2018-04-22T13:50:00Z,Departed,{'success': True, 'data': []},514.0,90.978,263.9986607142857
175,PS172,Kiev,KBP,Europe,UA,2018-04-22T13:05:00Z,Departed,1328.04,1266.0,224.082,650.2379464285714
176,OS314,Vienna,VIE,Europe,AT,2018-04-22T14:00:00Z,Departed,1549.24,1243.0,220.011,638.4247767857142
177,IB3315,Madrid,MAD,Europe,ES,2018-04-22T12:45:00Z,Departed,1690.26,2596.0,459.49199999999996,1333.3473214285711
178,SK4244,Tampere,TMP,Europe,FI,2018-04-22T14:00:00Z,Departed,{'success': True, 'data': []},395.0,101.515,294.5747767857143
179,EZY5886,Berlin TXL,TXL,Europe,DE,2018-04-22T13:40:00Z,Departed,1064.41,810.0,143.37,416.0290178571428
180,DY4253,Barcelona,BCN,Europe,ES,2018-04-22T13:50:00Z,Departed,1192.79,2281.0,403.73699999999997,1171.5582589285714
181,BT108,Riga,RIX,Europe,LV,2018-04-22T13:35:00Z,Departed,727.32,443.0,113.851,330.37120535714286
182,SK1407,Copenhagen,CPH,Europe,DK,2018-04-22T13:20:00Z,Departed,952.91,523.0,92.571,268.62120535714286
183,VY1266,Barcelona,BCN,Europe,ES,2018-04-22T14:20:00Z,Departed,1192.79,2281.0,403.73699999999997,1171.5582589285714
184,SK1583,Malaga,AGP,Europe,ES,2018-04-22T13:40:00Z,Departed,1107.52,2992.0,529.584,1536.7392857142854
185,SK571,Paris CDG,CDG,Europe,FR,2018-04-22T13:35:00Z,Departed,1015.11,1523.0,269.57099999999997,782.2372767857141
186,DY4051,Malmo,MMX,Europe,SE,2018-04-22T13:20:00Z,Departed,{'success': True, 'data': []},513.0,90.801,263.48504464285713
187,SK163,Goteborg,GOT,Europe,SE,2018-04-22T12:50:00Z,Departed,{'success': True, 'data': []},397.0,102.029,296.0662946428571
188,SK2064,Are Ostersund,OSD,other,SE,2018-04-22T13:20:00Z,Departed,{'success': True, 'data': []},0.0,0.0,0.0
189,SK036,Umea,UME,Europe,SE,2018-04-22T14:10:00Z,Departed,{'success': True, 'data': []},514.0,90.978,263.9986607142857
190,SK491,Oslo,OSL,Europe,NO,2018-04-22T13:40:00Z,Departed,910.35,417.0,107.169,310.98147321428564
191,SK712,Helsinki,HEL,Europe,FI,2018-04-22T13:00:00Z,Departed,834.01,397.0,102.029,296.0662946428571
192,SK637,Frankfurt,FRA,Europe,DE,2018-04-22T12:35:00Z,Departed,{'success': True, 'data': []},1188.0,210.27599999999998,610.1758928571428
193,SK527,London LHR,LHR,Europe,GB,2018-04-22T13:25:00Z,Departed,1275.72,1454.0,257.358,746.7977678571428
194,EW371,Cologne,CGN,Europe,DE,2018-04-22T13:25:00Z,Departed,{'success': True, 'data': []},1168.0,206.736,599.9035714285714
195,D85051,Malaga,AGP,Europe,ES,2018-04-22T10:10:00Z,Departed,1107.52,2992.0,529.584,1536.7392857142854
196,SK2491,Aarhus,AAR,Europe,DK,2018-04-22T14:25:00Z,Departed,{'success': True, 'data': []},585.0,103.54499999999999,300.4654017857142
197,IS658,Sveg,EVG,Europe,SE,2018-04-22T14:30:00Z,Departed,{'success': True, 'data': []},363.0,93.291,270.7104910714285
198,2N806,Mariehamn,MHQ,Europe,AX,2018-04-22T14:30:00Z,Departed,{'success': True, 'data': []},135.0,34.695,100.67745535714285
199,EZY2650,Milan MXP,MXP,Europe,IT,2018-04-22T14:25:00Z,Departed,{'success': True, 'data': []},1648.0,291.69599999999997,846.4392857142855
200,D83209,Copenhagen,CPH,Europe,DK,2018-04-22T14:30:00Z,Departed,952.91,523.0,92.571,268.62120535714286
201,SK1555,Amsterdam,AMS,Europe,NL,2018-04-22T14:40:00Z,Departed,1001.66,1127.0,199.47899999999998,578.8453124999999
202,LH807,Frankfurt,FRA,Europe,DE,2018-04-22T14:35:00Z,Departed,{'success': True, 'data': []},1188.0,210.27599999999998,610.1758928571428
203,SK2549,Manchester,MAN,Europe,GB,2018-04-22T14:20:00Z,Departed,1852.14,1403.0,248.331,720.6033482142857
204,SK945,Chicago,ORD,America,US,2018-04-22T14:35:00Z,Departed,{'success': True, 'data': []},6890.0,1219.53,3538.814732142857
